Number,Name,Comments,Merged,State,Labels,Created,Closed,Commit,Files,Url
14438,#14438_Fix_RURAMPS_eeprom_end,0,True,closed,"['PR: Bug Fix', 'F: EEPROM']",2019-06-28 21:23:06+00:00,2019-06-28 23:55:17+00:00,07c998afe5b9fd1f04c8f4e0ea2106be920c09c1,['Marlin/src/pins/pins_RURAMPS4D_13.h'],https://github.com/MarlinFirmware/Marlin/pull/14438
14444,#14444_Fix_MKS_Robin_Nano_FAN_PIN,4,True,closed,"['C: Boards/Pins', 'PR: Bug Fix', 'A: STM32']",2019-06-29 07:05:27+00:00,2019-06-29 07:11:27+00:00,6978bb5ea53caf16a9d72047e41273c5e38c8504,['Marlin/src/pins/pins_MKS_ROBIN_NANO.h'],https://github.com/MarlinFirmware/Marlin/pull/14444
14447,#14447_Fix_compile_error_with_Z_PROBE_END_SCRIPT,3,True,closed,['PR: Bug Fix'],2019-06-29 13:06:48+00:00,2019-06-30 04:20:50+00:00,0ca64a0ea34f5bf96c4122b2f8341ccbcb0f6f2f,['Marlin/src/feature/bedlevel/ubl/ubl_G29.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14447
14458,#14458_Sort_out_settings_load_with_SD_EEPROM_emulation,3,True,closed,"['PR: Bug Fix', 'F: EEPROM']",2019-07-01 08:42:24+00:00,2019-07-01 14:10:18+00:00,108d0df56532e4eb30467d36b0fb2aa5bf4f50be,"['Marlin/src/HAL/HAL_ESP32/persistent_store_spiffs.cpp', 'Marlin/src/HAL/HAL_STM32F1/persistent_store_sdcard.cpp', 'Marlin/src/Marlin.cpp', 'Marlin/src/inc/Conditionals_post.h', 'Marlin/src/lcd/ultralcd.cpp', 'Marlin/src/sd/cardreader.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14458
14461,#14461_Fix_mintemp_maxtemp_monitoring_for_thermocouples,0,True,closed,"['PR: Bug Fix', 'C: Safety']",2019-07-01 14:45:19+00:00,2019-07-01 15:24:55+00:00,c28e08c8495a0cfa4b382632e8d853079d47b8c0,['Marlin/src/module/temperature.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14461
14498,#14498_STM32F1__ignore_output_check_for_analogWrite(),0,True,closed,"['PR: Bug Fix', 'T: HAL & APIs', 'A: STM32']",2019-07-04 12:56:26+00:00,2019-07-06 02:13:34+00:00,052aa23efea2eac07635d191c2c612a93187a6c8,['Marlin/src/HAL/HAL_STM32F1/HAL.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14498
14514,#14514_Biqu_SKR_1_1_=__BigTreeTech_SKR_1_1,0,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2019-07-05 12:18:29+00:00,2019-07-06 01:57:08+00:00,10a71e332d1e914bb9fb16ec096afb287807143a,"['Marlin/src/core/boards.h', 'Marlin/src/pins/pins.h', 'Marlin/src/pins/pins_BIGTREE_SKR_V1.1.h']",https://github.com/MarlinFirmware/Marlin/pull/14514
14554,"#14554_Fix_Dual_X,Y,Z_UART_pins_in_relation_to_TMC2208_9",0,True,closed,['PR: Bug Fix'],2019-07-09 09:20:41+00:00,2019-07-10 03:52:48+00:00,a7bb1fc322bae668626fc2d9e99d44694eabdf08,"['Marlin/src/pins/pins.h', 'buildroot/share/tests/megaatmega2560-tests']",https://github.com/MarlinFirmware/Marlin/pull/14554
14583,#14583_Fix_STM32F7_compile_error,0,True,closed,"['PR: Bug Fix', 'A: STM32']",2019-07-11 17:57:33+00:00,2019-07-11 20:23:54+00:00,cd36809c06ecf5419afbd77b347f85b7e1982438,['Marlin/src/HAL/HAL_STM32_F4_F7/STM32F7/TMC2660.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14583
14585,#14585_Allow_usage_of_the_ADC_keypad_on_the_LPC176x_boards,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-07-11 18:37:31+00:00,2019-07-11 18:47:41+00:00,8babf55b181841a272ee25f44e86abf5b0d9f94a,['Marlin/src/module/temperature.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14585
14589,#14589_Dont_init_servo_pin_if_not_used_for_servo,3,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2019-07-12 02:53:54+00:00,2019-07-12 09:30:16+00:00,f1eaed7e98f7a91c84a91815954ca7862aafd5b6,"['Marlin/src/HAL/HAL_AVR/HAL.cpp', 'Marlin/src/HAL/HAL_LPC1768/main.cpp', 'Marlin/src/inc/Conditionals_post.h']",https://github.com/MarlinFirmware/Marlin/pull/14589
14591,#14591_Fix_M412_without_HOST_ACTION_COMMANDS,1,True,closed,['PR: Bug Fix'],2019-07-12 07:52:47+00:00,2019-07-12 09:23:33+00:00,19b24a349c7cdec1ede71f565697a8a8b78ef23a,['Marlin/src/gcode/feature/runout/M412.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14591
14592,"#14592_Esp32_HAL_-_fixed_i2s_stream,_added_PWM_to_extended_pins",2,True,closed,"['PR: Bug Fix', 'T: HAL & APIs', 'A: ESP32']",2019-07-12 11:26:35+00:00,2019-07-14 15:08:15+00:00,e139c1d9d9f6d1c2bbecd935ced6f9bcd8a9ea7d,"['Marlin/src/HAL/HAL_ESP32/HAL.cpp', 'Marlin/src/HAL/HAL_ESP32/HAL_timers_ESP32.cpp', 'Marlin/src/HAL/HAL_ESP32/HAL_timers_ESP32.h', 'Marlin/src/HAL/HAL_ESP32/fastio_ESP32.h', 'Marlin/src/HAL/HAL_ESP32/i2s.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14592
14602,#14602_Fix_undefined_behavior_in_process_injected_command(),0,True,closed,"['PR: Bug Fix', 'C: G-code Parser']",2019-07-12 16:17:34+00:00,2019-07-14 15:12:49+00:00,cbe4bf2ba8109ede73605a9287d6afc07b655ea6,['Marlin/src/gcode/queue.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14602
14603,#14603_Fix_STATUS_MESSAGE_SCROLLING_in_LIGHTWEIGHT_UI,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-07-12 18:00:39+00:00,2019-07-14 14:39:04+00:00,a49478cefab3aceee97a8ef52ff21616bfc54525,['Marlin/src/lcd/dogm/status_screen_lite_ST7920.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14603
14605,#14605_Ender-5_Z_Tweaks,0,True,closed,"['PR: Bug Fix', 'C: Configuration']",2019-07-12 20:30:03+00:00,2019-07-14 14:32:44+00:00,bcbd2ff21c237fd2fcf5cf5fa4661d0b39afdd82,"['config/examples/Creality/Ender-5/Configuration.h', 'config/examples/Creality/Ender-5/Configuration_adv.h']",https://github.com/MarlinFirmware/Marlin/pull/14605
14621,#14621_Fix_Z_PROBE_END_SCRIPT_in_ABL,1,True,closed,"['PR: Bug Fix', 'F: Calibration']",2019-07-14 06:58:37+00:00,2019-07-14 09:28:38+00:00,e96468566d66b9e7bcf0c4450a7b988523def580,['Marlin/src/gcode/bedlevel/abl/G29.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14621
14628,"#14628_Encoder_direction__Wrangle,_Revert_select_screen_change",32,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-07-15 07:34:03+00:00,2019-07-18 00:41:16+00:00,c9aa68ef7aa358bb633b6d87232a94bfa6b7d7c8,"['Marlin/src/lcd/menu/game/game.cpp', 'Marlin/src/lcd/menu/menu.cpp', 'Marlin/src/lcd/menu/menu.h', 'Marlin/src/lcd/menu/menu_bed_corners.cpp', 'Marlin/src/lcd/menu/menu_bed_leveling.cpp', 'Marlin/src/lcd/menu/menu_configuration.cpp', 'Marlin/src/lcd/menu/menu_mixer.cpp', 'Marlin/src/lcd/menu/menu_motion.cpp', 'Marlin/src/lcd/menu/menu_tune.cpp', 'Marlin/src/lcd/menu/menu_ubl.cpp', 'Marlin/src/lcd/ultralcd.cpp', 'Marlin/src/lcd/ultralcd.h']",https://github.com/MarlinFirmware/Marlin/pull/14628
14633,#14633_Reduce_Ender-5_bed_size,3,True,closed,"['PR: Bug Fix', 'C: Configuration']",2019-07-15 15:59:47+00:00,2019-07-15 22:18:28+00:00,3d75490b6e4bfe055ed4aa3fa458227e7e05d1b6,['config/examples/Creality/Ender-5/Configuration.h'],https://github.com/MarlinFirmware/Marlin/pull/14633
14642,#14642_Fix_missed_set_of_changes_for_G12,0,True,closed,['PR: Bug Fix'],2019-07-16 16:02:32+00:00,2019-07-17 08:41:05+00:00,693c2e5075840f4965016ba1d1dbb6c4be81e228,"['Marlin/src/feature/pause.cpp', 'Marlin/src/feature/prusa_MMU2/mmu2.cpp', 'Marlin/src/gcode/feature/clean/G12.cpp', 'Marlin/src/gcode/feature/pause/G27.cpp', 'Marlin/src/libs/nozzle.cpp', 'Marlin/src/libs/nozzle.h']",https://github.com/MarlinFirmware/Marlin/pull/14642
14649,#14649_Fix_EXT_UI_example_onFilamentChange_Parameter,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-07-17 03:27:57+00:00,2019-07-17 08:05:24+00:00,ebb1a7dc1fcf829e23f43dc4e9def1ad92cdcc47,['Marlin/src/lcd/extui_example.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14649
14650,#14650_Fix_HOST_PROMPT_SUPPORT_include_in_ExtUI_API,0,True,closed,"['PR: Bug Fix', 'C: Hosts & Protocols']",2019-07-17 05:12:24+00:00,2019-07-17 09:07:41+00:00,8eebfa1d5535537c8aa1d33951f6e1b563e88641,"[""commit doesn't exist""]",https://github.com/MarlinFirmware/Marlin/pull/14650
14659,#14659_Make_encoder_direction_in_start_print_dialog_box_consistent_with_menus,4,False,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-07-17 15:15:58+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/14659
14660,#14660_Fix_compile_warning,0,True,closed,['PR: Bug Fix'],2019-07-17 16:32:18+00:00,2019-07-18 00:49:27+00:00,ca4d6f44709a979932c59664fac8cbec97aa1566,['Marlin/src/lcd/ultralcd.h'],https://github.com/MarlinFirmware/Marlin/pull/14660
14661,#14661_Fix_for_M504_changing_filament_runout_value_#14476,0,True,closed,"['PR: Bug Fix', 'F: EEPROM']",2019-07-17 17:18:24+00:00,2019-07-18 00:11:46+00:00,839255eed43a8c28fa27de44138dc85ec5d0de26,['Marlin/src/module/configuration_store.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14661
14673,"#14673_Fix_encoder_directions,_followup_to_PR#14628",17,True,closed,"['PR: Bug Fix', 'Needs: Discussion', 'C: LCD & Controllers']",2019-07-18 20:32:31+00:00,2019-07-29 05:02:42+00:00,eb7840dabb5852a3bc7bfe1a2466ad691d2bdae4,"['Marlin/src/lcd/HD44780/ultralcd_HD44780.cpp', 'Marlin/src/lcd/dogm/ultralcd_DOGM.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14673
14678,#14678_Fix_Sanity_Check_Typo,0,True,closed,['PR: Bug Fix'],2019-07-19 06:20:17+00:00,2019-07-19 10:53:37+00:00,71d8c6f7426f2f2a31b19f612d4c64889874391f,['Marlin/src/inc/SanityCheck.h'],https://github.com/MarlinFirmware/Marlin/pull/14678
14679,#14679_STM32F1_SPI1_bugfix,22,True,closed,"['PR: Bug Fix', 'A: STM32']",2019-07-19 12:34:09+00:00,2019-07-21 01:35:42+00:00,a38b9da67286bcb285932d27046c64bded7ab076,"['Marlin/src/HAL/HAL_STM32F1/HAL.cpp', 'Marlin/src/HAL/HAL_STM32F1/HAL_spi_STM32F1.cpp', 'Marlin/src/pins/stm32/pins_BIGTREE_SKR_E3_DIP.h', 'Marlin/src/pins/stm32/pins_BIGTREE_SKR_MINI_E3.h']",https://github.com/MarlinFirmware/Marlin/pull/14679
14682,#14682_Fix_missing_include_&_condition,0,True,closed,['PR: Bug Fix'],2019-07-19 14:49:47+00:00,2019-07-20 06:55:34+00:00,9cd66f6f7735995d161384015c0c6a9c4149a83d,"['Marlin/src/lcd/extensible_ui/ui_api.cpp', 'Marlin/src/module/tool_change.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14682
14696,"#14696_Fix_single_nozzle_temp_change,_allow_extra_prime_to_happen_slower",3,True,closed,"['PR: Bug Fix', 'C: Motion']",2019-07-21 15:05:51+00:00,2019-07-22 00:33:38+00:00,dc6fa04f6837629c0b5dec66340df5ba5bc564b0,"['Marlin/src/gcode/feature/advance/M900.cpp', 'Marlin/src/module/tool_change.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14696
14698,#14698_Fix_macro_evaluation_in_temperature_cpp_for_MAX6675_SEPARATE_SPI,1,True,closed,['PR: Bug Fix'],2019-07-21 18:11:48+00:00,2019-07-22 02:36:01+00:00,d9303b213791b709233e3316fd0c2358a25cb291,['Marlin/src/module/temperature.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14698
14703,#14703_fix__fysetc_stm32flash_usage,1,True,closed,"['PR: Bug Fix', 'C: Build / Toolchain', 'A: STM32']",2019-07-22 10:19:56+00:00,2019-07-22 10:33:35+00:00,a6bec539055c21191e49a47b6098b4c21afdafcb,['buildroot/share/PlatformIO/scripts/fysetc_STM32F1.py'],https://github.com/MarlinFirmware/Marlin/pull/14703
14704,#14704_Fix_compilation_warnings_and_errors_,2,True,closed,"['PR: Bug Fix', 'PR: General Cleanup']",2019-07-22 16:59:40+00:00,2019-07-23 01:08:55+00:00,369fb2806dfae1be57a3aaee205cd417e3a5f624,"['Marlin/src/HAL/HAL_DUE/Servo_Due.cpp', 'Marlin/src/core/language.h', 'Marlin/src/lcd/ultralcd.cpp', 'Marlin/src/module/tool_change.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14704
14717,"#14717_Add_Z3_SanityCheck,_revert_early_sanity_change",4,True,closed,['PR: Bug Fix'],2019-07-24 16:59:25+00:00,2019-07-25 03:32:50+00:00,ead6bb267dd17b5053426e4129467373e64c164a,['Marlin/src/inc/SanityCheck.h'],https://github.com/MarlinFirmware/Marlin/pull/14717
14725,#14725_vsnprintf_patch_redux,2,True,closed,['PR: Bug Fix'],2019-07-25 17:41:18+00:00,2019-07-27 09:34:50+00:00,1c3df51f87c35a334f44ee1dc48e2adb0cd2b1bc,['Marlin/src/HAL/shared/Marduino.h'],https://github.com/MarlinFirmware/Marlin/pull/14725
14735,#14735_Fix_for_#14733,6,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2019-07-26 15:48:44+00:00,2019-07-27 09:18:50+00:00,bf610d87f7746938d8d9f925b51f4c7e64943ee4,['Marlin/src/pins/lpc1768/pins_MKS_SGEN_L.h'],https://github.com/MarlinFirmware/Marlin/pull/14735
14755,#14755_Fix_MKS_Robin_Lite_pins_include,0,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2019-07-28 14:43:55+00:00,2019-07-28 19:56:06+00:00,e8e81d36097187124507596c50f6f140004ff0d6,['Marlin/src/pins/pins.h'],https://github.com/MarlinFirmware/Marlin/pull/14755
14776,#14776_Return__false__on_EEPROM_connection_fail,1,True,closed,"['PR: Bug Fix', 'F: EEPROM']",2019-07-30 11:13:52+00:00,2019-07-30 22:43:46+00:00,fdbc7333761e1e49d5c7ce0be6b22d3d93bc5d4d,['Marlin/src/module/configuration_store.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14776
14792,#14792_Fix__pause_menu_response__compile_error,0,True,closed,['PR: Bug Fix'],2019-07-31 08:16:17+00:00,2019-07-31 22:21:26+00:00,0c035c0a7a247fc44d11821e7a478093c971c268,['Marlin/src/feature/host_actions.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14792
14802,#14802_Fix_for_SD_as_EEPROM,14,False,closed,"['PR: Bug Fix', 'T: HAL & APIs', 'F: EEPROM']",2019-08-01 19:46:33+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/14802
14805,#14805_Fix_HOME_BACKOFF_MM_type,1,True,closed,['PR: Bug Fix'],2019-08-01 23:12:24+00:00,2019-08-02 01:32:46+00:00,7682751646d6190b5f23a2853caf8d0646f639df,['Marlin/src/module/motion.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14805
14809,#14809_STM32F1__Align_SD_EEPROM_data_for_SDIO,3,True,closed,"['PR: Bug Fix', 'F: EEPROM', 'A: STM32']",2019-08-02 02:56:48+00:00,2019-08-02 09:12:47+00:00,3334163e7357dafe2c88e89bad84c342f814067f,['Marlin/src/HAL/HAL_STM32F1/persistent_store_sdcard.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14809
14823,#14823_Fix_a_memset_pointer_cast,0,True,closed,['PR: Bug Fix'],2019-08-03 16:18:14+00:00,2019-08-05 03:06:37+00:00,d493cafc4a6b42d252c86fd96a23309ba19ef571,['Marlin/src/HAL/HAL_SAMD51/Servo_SAMD51.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14823
14831,#14831_Fix_wait_for_user_+_PAUSE_BEFORE_DEPLOY_STOW_issue,2,True,closed,['PR: Bug Fix'],2019-08-03 22:25:19+00:00,2019-08-08 06:52:21+00:00,528c9885f204cf9cad8dd77df2c365cb2fab81ac,"['Marlin/src/lcd/ultralcd.h', 'Marlin/src/module/probe.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14831
14833,"#14833_Overlord_configs__Fix_buzzer,_redundant_temp_",2,True,closed,"['PR: Bug Fix', 'PR: Configurations', 'K: Deltabot']",2019-08-04 05:04:25+00:00,2019-08-07 04:25:48+00:00,77f637763cf89a12515c3c29337466ed7d6557cf,"['Marlin/src/Marlin.cpp', 'Marlin/src/libs/buzzer.h', 'Marlin/src/module/temperature.cpp', 'Marlin/src/module/temperature.h', 'config/examples/delta/Dreammaker/Overlord/Configuration.h', 'config/examples/delta/Dreammaker/Overlord/Configuration_adv.h', 'config/examples/delta/Dreammaker/Overlord/_Bootscreen.h', 'config/examples/delta/Dreammaker/Overlord_Pro/Configuration.h', 'config/examples/delta/Dreammaker/Overlord_Pro/Configuration_adv.h', 'config/examples/delta/Dreammaker/Overlord_Pro/_Bootscreen.h']",https://github.com/MarlinFirmware/Marlin/pull/14833
14834,#14834_Fix_16-bit_range_check_in_TMenuItem__action_edit_for_32-bit_boards,0,True,closed,"['PR: Bug Fix', 'T: HAL & APIs']",2019-08-04 06:01:44+00:00,2019-08-06 01:02:30+00:00,534c105a7a4f5c60f45242eeaeb03657c759af25,['Marlin/src/lcd/menu/menu.h'],https://github.com/MarlinFirmware/Marlin/pull/14834
14845,"#14845_Non-fatal_error_from_ps__access_start,_fix_test_index_typo",0,True,closed,"['PR: Bug Fix', 'F: EEPROM']",2019-08-05 05:09:00+00:00,2019-08-07 05:43:01+00:00,92c35d14a47a7b333690989f7b749d6385185bd7,"['Marlin/src/HAL/HAL_STM32F1/persistent_store_sdcard.cpp', 'Marlin/src/module/configuration_store.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14845
14851,#14851_Fix_Ender_3_chopper_setting_(24V),2,True,closed,"['PR: Bug Fix', 'PR: Configurations', 'F: Trinamic']",2019-08-05 16:20:03+00:00,2019-08-07 03:56:05+00:00,922b597f941011e39c5f1b7d090533735626c528,"['config/examples/Creality/Ender-3/Configuration_adv.h', 'config/examples/Creality/Ender-5/Configuration_adv.h', 'config/examples/Tevo/Tarantula Pro/Configuration_adv.h']",https://github.com/MarlinFirmware/Marlin/pull/14851
14860,#14860_Fix_thermistor_names_(info_menu),0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-08-06 06:17:26+00:00,2019-08-07 03:54:19+00:00,0fa7d8691844419348a3d8de33eaa9b0f1fa9d04,['Marlin/src/lcd/thermistornames.h'],https://github.com/MarlinFirmware/Marlin/pull/14860
14866,"#14866_Fix_Bed,_Chamber_ADC_condition_(SAMD51)",0,True,closed,"['PR: Bug Fix', 'A: SAMD51']",2019-08-06 17:30:26+00:00,2019-08-07 03:57:55+00:00,535eeace5f6e68f664169322cacf27b46517d37c,['Marlin/src/HAL/HAL_SAMD51/HAL.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14866
14869,#14869_Fix_code_attempting_to_sprintf_%f,5,True,closed,['PR: Bug Fix'],2019-08-07 07:08:29+00:00,2019-08-08 06:51:38+00:00,c8e30b663973be40855b46560616edd916477bb2,"['Marlin/src/feature/power_loss_recovery.cpp', 'Marlin/src/gcode/calibrate/M48.cpp', 'Marlin/src/gcode/feature/L6470/M906.cpp', 'Marlin/src/gcode/feature/L6470/M916-918.cpp', 'Marlin/src/gcode/host/M114.cpp', 'Marlin/src/lcd/dogm/status_screen_lite_ST7920.cpp', 'Marlin/src/lcd/extui_malyan_lcd.cpp', 'Marlin/src/lcd/menu/menu_motion.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14869
14875,#14875_Fix_TouchMI_probe_movement_(left_side),4,True,closed,"['PR: Bug Fix', 'F: Z-Probes']",2019-08-07 16:51:16+00:00,2019-08-08 07:40:48+00:00,eb3a3d249ede779d6f468aeec0da70b4d8249670,['Marlin/src/module/probe.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14875
14876,#14876_Allow_py_scripts_to_handle_spaces_in_paths,3,True,closed,"['PR: Bug Fix', 'C: Build / Toolchain']",2019-08-08 06:41:03+00:00,2019-08-08 10:38:25+00:00,f9f20bb45448a03e2d4d01e1c5d4ac76ec75d8c6,"['buildroot/share/PlatformIO/scripts/alfawise_Ux0.py', 'buildroot/share/PlatformIO/scripts/fysetc_STM32F1.py', 'buildroot/share/PlatformIO/scripts/jgaurora_a5s_a1_with_bootloader.py', 'buildroot/share/PlatformIO/scripts/mks_robin.py', 'buildroot/share/PlatformIO/scripts/mks_robin_lite.py', 'buildroot/share/PlatformIO/scripts/mks_robin_mini.py', 'buildroot/share/PlatformIO/scripts/mks_robin_nano.py']",https://github.com/MarlinFirmware/Marlin/pull/14876
14881,#14881_Fix_incorrect_print_statistics_in_ExtUI,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-08-08 14:17:42+00:00,2019-08-11 00:25:30+00:00,13d8dc0b79d650312a1a24c7e59421d3121a8a1b,['Marlin/src/lcd/extensible_ui/ui_api.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14881
14897,#14897_Compiling_M43_on_invalid_conversion,0,True,closed,"['PR: Bug Fix', 'T: Development']",2019-08-09 10:24:37+00:00,2019-08-11 00:20:40+00:00,03dbe16cccc03f813a3c4bbfb03b30696f0d7186,['Marlin/src/HAL/HAL_STM32/pinsDebug_STM32duino.h'],https://github.com/MarlinFirmware/Marlin/pull/14897
14903,#14903_Fix_compiling_error_Service,0,True,closed,['PR: Bug Fix'],2019-08-09 17:58:47+00:00,2019-08-10 05:53:27+00:00,9479ec32f7e7a811c1946a142fcb00e538bf87e2,"['Marlin/src/inc/Conditionals_LCD.h', 'Marlin/src/lcd/language/language_de.h', 'Marlin/src/lcd/menu/menu_main.cpp', 'Marlin/src/lcd/menu/menu_service.cpp', 'buildroot/share/tests/megaatmega2560-tests']",https://github.com/MarlinFirmware/Marlin/pull/14903
14906,#14906_Fix_SPI_ENDSTOPS_compile_error,0,True,closed,['PR: Bug Fix'],2019-08-09 19:42:08+00:00,2019-08-09 22:00:21+00:00,a7f10212659118201ec3fa97d1fd39db95dc2df4,['Marlin/src/Marlin.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14906
14907,#14907_SAMD51__Update_LCD_pins,4,True,closed,"['C: Boards/Pins', 'PR: Bug Fix', 'C: LCD & Controllers', 'A: SAMD51']",2019-08-09 20:34:11+00:00,2019-08-10 05:56:56+00:00,3129fd06f0a562217d6faf64a55412140f8d81d8,['Marlin/src/pins/samd/pins_AGCM4_RURAMPS4D_13.h'],https://github.com/MarlinFirmware/Marlin/pull/14907
14912,#14912_fix_build_with_and_without_TOUCH_BUTTONS___,5,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-08-10 07:06:02+00:00,2019-08-10 23:22:12+00:00,0745d489938346cf97495ba61a53984f850bd350,['Marlin/src/lcd/ultralcd.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14912
14922,#14922_Fix_auto_power_for_chamber_fan,4,True,closed,['PR: Bug Fix'],2019-08-10 18:55:16+00:00,2019-08-16 23:42:24+00:00,4575978a1fc83853579ec85ebd1549fdeae0b03b,"['Marlin/src/inc/Conditionals_post.h', 'Marlin/src/module/temperature.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14922
14926,#14926_Fix_python_scripts_unhandled_quotes,0,True,closed,"['PR: Bug Fix', 'C: Build / Toolchain']",2019-08-11 09:25:49+00:00,2019-08-13 00:50:34+00:00,03df3f4a88dd8ad5467905ea79d85866196045c9,"['buildroot/share/PlatformIO/scripts/alfawise_Ux0.py', 'buildroot/share/PlatformIO/scripts/fysetc_STM32F1.py', 'buildroot/share/PlatformIO/scripts/jgaurora_a5s_a1_with_bootloader.py', 'buildroot/share/PlatformIO/scripts/mks_robin.py', 'buildroot/share/PlatformIO/scripts/mks_robin_lite.py', 'buildroot/share/PlatformIO/scripts/mks_robin_mini.py', 'buildroot/share/PlatformIO/scripts/mks_robin_nano.py']",https://github.com/MarlinFirmware/Marlin/pull/14926
14960,#14960_Repair_display_throttling,5,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-08-15 20:14:53+00:00,2019-08-17 02:17:10+00:00,587d4a63731be776bb3deba878bd0509d386a72a,"['Marlin/src/module/planner.cpp', 'Marlin/src/module/planner.h']",https://github.com/MarlinFirmware/Marlin/pull/14960
14966,#14966_Fix_missing_U8glib_h_include,1,True,closed,"['Bug: Confirmed !', 'PR: Bug Fix']",2019-08-16 14:59:56+00:00,2019-08-17 01:06:33+00:00,66bfad3ced35fca416834ea51c58077261bea761,['Marlin/src/HAL/HAL_DUE/dogm/u8g_com_HAL_DUE_sw_spi_shared.h'],https://github.com/MarlinFirmware/Marlin/pull/14966
14969,#14969_Fix_lambda_missing_capture,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-08-17 01:35:12+00:00,2019-08-17 02:15:28+00:00,fecf808d803b9f5ce6762610b9805bfa19113427,['Marlin/src/lcd/extui_malyan_lcd.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14969
14985,#14985_Remove_extra_M503__M412__report,0,True,closed,"['PR: Bug Fix', 'PR: General Cleanup', 'F: EEPROM']",2019-08-18 17:18:37+00:00,2019-08-19 02:17:01+00:00,cd09e35f9067bdc5caf43e10545fee18205ea88e,['Marlin/src/module/configuration_store.cpp'],https://github.com/MarlinFirmware/Marlin/pull/14985
14990,#14990_Fix_runout_trigger_on__inactive__sensor,0,True,closed,['PR: Bug Fix'],2019-08-18 22:32:19+00:00,2019-08-19 02:11:33+00:00,c5be59ddfe0da06f690be101ec58b9aff0ce789c,['Marlin/src/feature/runout.h'],https://github.com/MarlinFirmware/Marlin/pull/14990
14992,#14992_Add_missing_ExtUI_user_confirmation,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2019-08-18 23:03:29+00:00,2019-08-19 02:03:26+00:00,af5a7a2925e558847dd731a545dbd5b95b06ff53,"['Marlin/src/feature/pause.cpp', 'Marlin/src/feature/prusa_MMU2/mmu2.cpp', 'Marlin/src/gcode/config/M43.cpp', 'Marlin/src/gcode/lcd/M0_M1.cpp', 'Marlin/src/lcd/menu/menu_delta_calibrate.cpp', 'Marlin/src/module/probe.cpp']",https://github.com/MarlinFirmware/Marlin/pull/14992
