Number,Name,Comments,State,Labels,Created,Closed,Url
14219,#14219_[BUG]_Platform_IO_Compilation_Error_-_LPC1768_with_Arduino_USB_Host_Shield_(Max3421E),4,closed,['Bug: Potential ?'],2019-06-04 17:52:51+00:00,2019-07-21 19:46:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/14219
14220,#14220_[FR]_requesting_information_on_fade_height,3,closed,['T: Feature Request'],2019-06-04 18:28:25+00:00,2020-01-24 23:24:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/14220
14228,#14228_[FR]_Rotary_Delta(IcePick-Delta),6,closed,['T: Feature Request'],2019-06-06 05:24:54+00:00,2020-12-02 07:12:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/14228
14237,#14237_[BUG]_Marlin_crashes_with_default_Cura_settings,5,closed,['Bug: Potential ?'],2019-06-07 21:58:34+00:00,2019-07-21 19:47:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/14237
14240,#14240_[FR]_Anet_A8_PLUS_support,4,closed,['T: Feature Request'],2019-06-08 10:34:31+00:00,2020-01-03 18:13:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/14240
14244,#14244_[BUG]_Delta_G33_X_and_Y_PROBE_OFFSET_FROM_EXTRUDER,4,closed,['Bug: Potential ?'],2019-06-08 14:02:26+00:00,2019-07-21 19:48:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/14244
14255,#14255_[BUG]_Axis_Max_out_with_Print_Pause,4,closed,['Bug: Potential ?'],2019-06-10 00:41:13+00:00,2019-07-21 19:50:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/14255
14260,#14260_Bad_noise_on_X_axis_TMC2130,10,closed,['F: Trinamic'],2019-06-10 14:00:31+00:00,2019-07-11 15:14:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/14260
14263,#14263_[FR]_HOMING_BACKOFF_for_X2_(IDEX),12,open,"['T: Feature Request', 'F: IDEX']",2019-06-10 21:38:00+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14263
14273,#14273_[FR]_TFT_screen_integration,12,closed,['T: Feature Request'],2019-06-12 08:52:55+00:00,2020-09-11 21:16:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/14273
14279,#14279_[BUG]_Bl-Touch_probing_is_slow,4,closed,['Bug: Potential ?'],2019-06-12 17:10:49+00:00,2019-07-21 19:51:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/14279
14280,#14280_[BUG]_Custom_boot_screen_(still)_not_displaying_on_Fysetec_mini_RGB_(v2_1),21,closed,['Bug: Potential ?'],2019-06-12 19:01:32+00:00,2019-09-05 07:49:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/14280
14281,#14281_[FR]_Allow_CONTROLLER_FAN_to_ignore_bed_heater,7,closed,['T: Feature Request'],2019-06-13 01:40:55+00:00,2021-07-03 22:57:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/14281
14283,#14283_[BUG]_G33_Not_functioning_properly_on_delta,15,closed,"['Bug: Potential ?', 'F: Calibration', 'K: Deltabot']",2019-06-13 21:22:02+00:00,2019-10-12 10:56:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/14283
14284,#14284_[FR]_Allow__Over_shoot__of_XY_axis_during_ABL_for_Offset_Probe_And_Factor_glass_size,5,closed,['T: Feature Request'],2019-06-13 21:23:00+00:00,2020-09-11 20:30:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/14284
14288,#14288_[FR]_Print_on_LCD_Screen_the_G_Code_that_the_printer_is_working_on,7,open,['T: Feature Request'],2019-06-14 13:03:33+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14288
14296,#14296_[FR]_FYSETC_LCD_TFT,11,open,"['T: Feature Request', 'C: LCD & Controllers']",2019-06-15 13:37:50+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14296
14300,#14300_[BUG]_SKR_1_3_looses_all_communication_after_emergency_stop_in_S3D,7,closed,['Bug: Potential ?'],2019-06-16 04:49:57+00:00,2019-08-16 20:42:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/14300
14303,#14303_[BUG]_Can_not_Compile_(#14287),22,closed,['Bug: Potential ?'],2019-06-16 13:21:39+00:00,2019-08-04 12:10:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/14303
14305,#14305_[BUG]_Redundant_sensor_no_longer_work_in_latest_bugfix2_0-fix,2,closed,['Bug: Confirmed !'],2019-06-16 18:29:08+00:00,2019-06-19 00:19:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/14305
14314,"#14314_[BUG]_SKR_1_3_babystepping_always_rising_Z_axis,_even_when_going_to_negative_values",18,closed,['Bug: Confirmed !'],2019-06-17 08:40:09+00:00,2020-01-24 01:24:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/14314
14315,#14315_[FR]_BLTouch_and_Servo_support_for_STM32,36,closed,['T: Feature Request'],2019-06-17 11:25:01+00:00,2020-07-01 02:19:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/14315
14343,#14343_[FR]_Anycubic_Trigorilla_1_1_mainboard_pin_definitions,4,closed,['T: Feature Request'],2019-06-20 22:01:50+00:00,2019-07-21 11:11:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/14343
14345,#14345_Marlin_2_0_RC1_-_TODO,105,closed,['T: Development'],2019-06-21 06:40:31+00:00,2019-12-07 16:22:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/14345
14355,#14355_[BUG][bugfix-2_0_x]_G29_eats_previous_G1,26,closed,"['Bug: Potential ?', 'F: Calibration']",2019-06-21 17:24:33+00:00,2019-06-25 19:58:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/14355
14356,#14356_[BUG]_Bigtree_SK1_3_+_MAX31855_forces_constant_rebooting,9,closed,['Bug: Potential ?'],2019-06-22 03:10:56+00:00,2019-08-26 23:37:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/14356
14361,#14361_[BUG]_TMC2209_is_stepping_half_of_what_is_commanded,18,closed,"['S: Solved', 'F: Trinamic']",2019-06-22 11:16:24+00:00,2019-06-24 20:10:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/14361
14374,#14374_TMC2208_MKS_Gen_v1_4_compiling_error,4,closed,['C: Build / Toolchain'],2019-06-22 19:22:14+00:00,2019-06-24 14:51:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/14374
14379,#14379_[BUG]_#define_Z_SAFE_HOMING_+__#define_HOMING_BACKOFF_MM_==_G28_will_crash_nozzle_,19,closed,['Bug: Potential ?'],2019-06-23 07:49:09+00:00,2019-08-27 02:26:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/14379
14390,#14390_[FR]_Marlin_2_0_ESP32_support_for_alternative_WiFi_lib_like_ESP3D,16,closed,['T: Feature Request'],2019-06-24 12:27:13+00:00,2020-01-10 23:15:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/14390
14392,#14392_[FR]_M281_not_documented,3,closed,['T: Feature Request'],2019-06-24 13:20:21+00:00,2020-11-11 09:17:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/14392
14400,#14400_[BUG]_Harsh_X_axis_sensorless_homing_on_TMC2209,83,closed,"['Bug: Confirmed !', 'F: Calibration', 'F: Trinamic', 'A: LPC176x', 'stale-closing-soon']",2019-06-25 16:14:55+00:00,2020-10-09 01:41:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/14400
14403,#14403_[FR]_Beaglebone_black_+_Replicape_Rev_B_hardware_support,9,open,"['T: Feature Request', 'C: Boards/Pins']",2019-06-25 18:07:21+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14403
14408,#14408_[FR]_Board_configuration_to_include_end-stop_pull-up_pull-down_status,2,open,['T: Feature Request'],2019-06-26 00:35:55+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14408
14413,#14413_[FR]_Porting_Marlin_to_the_new_STM32MP1_MPU_series_with_integrated_MCU_,5,open,['T: Feature Request'],2019-06-26 10:23:38+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14413
14415,#14415_[FR]_Real_time_position_feedback,12,closed,"['T: Feature Request', 'C: Motion']",2019-06-26 19:33:44+00:00,2023-07-19 20:00:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/14415
14420,#14420_[Q]_TMC5160_reporting_multiple_failures,7,closed,"['T: Question', 'F: Trinamic']",2019-06-27 02:36:51+00:00,2019-07-11 16:06:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/14420
14422,#14422_[FR]_Adafruit_Grand_Central_M4_support,15,closed,"['T: Development', 'T: Question', 'T: HAL & APIs']",2019-06-27 16:12:34+00:00,2019-07-01 12:42:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/14422
14423,#14423_[FR]_TMC2130_Hybrid_Threshold_with_acceleration_jerk,3,open,['T: Feature Request'],2019-06-27 16:34:25+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14423
14426,#14426_Bad_traveled_distance,3,closed,"['T: Question', 'F: Trinamic']",2019-06-27 19:30:38+00:00,2019-06-28 02:39:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/14426
14431,#14431_[BUG]_Shifty_I2C_OLED_on_LPC1768,76,closed,"['C: LCD & Controllers', 'A: LPC176x', 'stale-closing-soon']",2019-06-28 06:38:51+00:00,2021-02-25 01:59:49+00:00,https://github.com/MarlinFirmware/Marlin/issues/14431
14436,#14436_[BUG]_Long_waiting_time_in_bed_leveling,11,closed,"['F: Calibration', 'Bug? Feature!']",2019-06-28 18:58:08+00:00,2019-07-06 10:01:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/14436
14448,#14448_[FR]_Drilling_Canned_Cycles_feature_for_CNC,2,open,"['T: Feature Request', 'F: CNC / Laser']",2019-06-29 19:21:18+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14448
14459,#14459_[FR]_Menu_options_to_override_fan_speed_and_acceleration_jerk_gcodes,3,closed,['T: Feature Request'],2019-07-01 11:40:02+00:00,2019-10-15 20:15:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/14459
14464,#14464_[BUG]_TMC2209_Sensorless_Homing_not_working,120,closed,"['Bug: Potential ?', 'F: Trinamic']",2019-07-01 17:01:17+00:00,2019-10-30 22:35:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/14464
14465,#14465_[BUG]_LASER_FEATURE_Error_when_compiling,3,closed,"['Bug: Confirmed !', 'S: Solved']",2019-07-01 17:40:44+00:00,2019-07-05 23:40:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/14465
14470,#14470_[BUG]_settings_not_load_on_start,15,closed,"['Bug: Confirmed !', 'Needs: Patch']",2019-07-01 21:34:43+00:00,2019-07-04 00:20:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/14470
14472,#14472_E1_Heating_failed__Marlin_2_0,6,closed,"['Bug: Potential ?', 'Needs: Discussion']",2019-07-01 22:31:20+00:00,2019-07-03 06:28:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/14472
14474,#14474_[BUG]_M503_do_not_show_all_extruders_PID,9,closed,"['Bug: Potential ?', 'Needs: Testing']",2019-07-02 01:01:41+00:00,2019-10-09 01:40:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/14474
14477,#14477_[FR]_Individual_Stealthchop_activation_on_TMC2130_for_each_Axis,4,closed,['T: Feature Request'],2019-07-02 06:25:20+00:00,2020-09-11 19:44:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/14477
14478,#14478_TMC2130_connect_error_on_SKR_1_3,51,closed,"['Bug: Potential ?', 'F: Trinamic']",2019-07-02 07:37:37+00:00,2019-07-07 12:00:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/14478
14481,#14481_[BUG]_SCARA_Z_axis_movement_does_not_work,15,closed,['K: SCARA'],2019-07-02 10:05:13+00:00,2019-12-12 23:10:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/14481
14484,#14484_[FR]_BigTreeTech_SKR_Pro_v1_1,25,closed,['T: Feature Request'],2019-07-02 19:09:53+00:00,2020-01-03 13:33:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/14484
14485,#14485_[BUG]_SKR_v1_3__crash__when_TMC_un-powered_(SD_implicated_too),35,closed,"['Bug: Potential ?', 'F: Trinamic']",2019-07-02 19:28:40+00:00,2019-11-03 18:37:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/14485
14486,#14486_[BUG]_Bed_PID_tuning_overshoots_by_10°C,19,closed,"['Bug: Potential ?', 'Needs: Testing']",2019-07-02 22:30:30+00:00,2019-10-21 17:38:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/14486
14494,#14494_[CASE_LIGHT_MENU]_if_enabled_fails_to_compile_on_SKR1_3,5,closed,"['Bug: Potential ?', 'Needs: Patch']",2019-07-03 21:21:16+00:00,2019-07-05 22:38:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/14494
14497,#14497_[FR]_Sensorless_filament_run_out,8,open,"['T: Feature Request', 'F: Trinamic', 'F: Filament Sensor']",2019-07-04 09:42:57+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14497
14508,#14508_Marlin_G33_How_does_it_work,6,closed,['T: Question'],2019-07-05 02:12:06+00:00,2019-07-11 15:07:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/14508
14511,#14511_[FR]_(HAL_for_8051),8,closed,['T: Feature Request'],2019-07-05 06:26:55+00:00,2020-11-10 10:38:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/14511
14513,#14513_[FR]_Upload_to_multiple_devices_simultaneously_in_PlatformIO,2,open,['T: Feature Request'],2019-07-05 10:58:12+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14513
14521,#14521_Bltouch_V3,3,closed,"['T: Question', 'C: Configuration', 'F: BLTouch']",2019-07-06 01:13:12+00:00,2019-07-11 16:09:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/14521
14522,#14522_[BUG]_TMC2130_failing_on_SKR1_3_during_motor_movement_[voltage_spikes],16,closed,['Bug: Potential ?'],2019-07-06 01:36:52+00:00,2019-08-16 23:17:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/14522
14529,#14529_Cannot_compile_for_Ender-2__Make_sure_you_have__Sanguino__selected,3,closed,['C: Build / Toolchain'],2019-07-06 13:57:22+00:00,2019-07-11 15:10:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/14529
14530,#14530_[FR]_Homing_at_a_location,11,closed,['T: Feature Request'],2019-07-06 14:03:56+00:00,2020-07-01 02:23:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/14530
14532,#14532_[BUG]_Movement_uneven_(with_large_DELTA_SEGMENTS_PER_SECOND),53,closed,['Bug? Feature!'],2019-07-06 21:35:28+00:00,2019-10-15 10:38:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/14532
14536,#14536_[BUG]_BLTouch_v3_is_nt_triggering_anymore_on_homeing_,3,closed,['F: BLTouch'],2019-07-07 09:24:26+00:00,2019-07-07 09:45:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/14536
14545,#14545_[FR]_Emergency_PAUSE_and_CONTINUE_digital_pin_button,7,closed,['T: Feature Request'],2019-07-08 13:22:28+00:00,2022-03-25 08:17:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/14545
14552,#14552_[BUG]_LPC1768_ZONESTAR_ADC_KEYPAD_SKR_V1_3,46,closed,['Bug: Potential ?'],2019-07-09 05:26:58+00:00,2019-07-22 20:50:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/14552
14558,#14558_[BUG]_Conflict_TCM2130_and_AUTO_POWER_CONTROL,9,closed,"['Bug: Confirmed !', 'Needs: Patch', 'F: Trinamic']",2019-07-09 13:50:30+00:00,2020-01-10 17:11:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/14558
14561,#14561_[BUG]_TMC2209_UART_broken_on_ATmega2560,18,closed,"['Bug: Potential ?', 'F: Trinamic']",2019-07-09 22:34:43+00:00,2019-11-21 18:19:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/14561
14575,#14575_[BUG]_The_printer_will_reset_when_performing_UBL_of_3_points_,49,closed,['Bug: Potential ?'],2019-07-11 13:07:54+00:00,2019-07-28 17:24:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/14575
14579,#14579_[BUG]_SKR_1_3_TMC_2130_SPI_mode_EEPROM_ENABLE_causes_TMC_CONNECTION_ERROR,7,closed,['Bug: Potential ?'],2019-07-11 16:01:28+00:00,2019-07-21 10:55:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/14579
14594,#14594_[FR]_update_Z_default_estep_in_config_file,7,closed,['T: Feature Request'],2019-07-12 11:45:00+00:00,2020-12-02 09:54:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/14594
14598,#14598_[FR]_Move_drivers_to_subfolders,3,closed,['T: Feature Request'],2019-07-12 13:24:13+00:00,2020-09-11 19:32:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/14598
14599,#14599_[BUG]_Re-arm_32_and_Ramps1_6_hot_bed_still_on_after_M112,18,closed,['Bug: Confirmed !'],2019-07-12 14:18:27+00:00,2020-01-24 01:25:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/14599
14612,#14612_[BUG]_view_not_error_message,3,closed,['Bug: Potential ?'],2019-07-13 12:31:27+00:00,2019-07-28 16:09:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/14612
14622,#14622_[BUG_bugfix-2_0_x]_SKR_v1_3_Freeze_Reboot_on_Toolchange,8,closed,['T: Feature Request'],2019-07-14 11:14:15+00:00,2019-07-20 11:02:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/14622
14624,#14624_Custom_control_panel,4,closed,['T: Question'],2019-07-14 15:46:48+00:00,2019-07-21 20:02:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/14624
14629,#14629_[FR]_LV8728_support,7,open,['T: Feature Request'],2019-07-15 12:36:17+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14629
14630,#14630_[FR]_Update_Creality_Ender_3_5_configuration_from_original_source,36,closed,['T: Feature Request'],2019-07-15 14:55:03+00:00,2020-07-18 20:56:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/14630
14637,#14637_How_to_move_this_custom_code_to_marlin_2_0,8,closed,['PR: New Feature'],2019-07-16 00:45:37+00:00,2019-07-21 20:01:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/14637
14641,#14641_[BUG]_Unused_variables_in_clean_nozzle_code_(PR#14619),2,closed,['Bug: Potential ?'],2019-07-16 15:42:48+00:00,2019-07-23 17:10:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/14641
14651,#14651_[Question]_Request_a_Feature_-_want_to_dev_on_marlin,4,closed,['T: Question'],2019-07-17 09:39:34+00:00,2019-09-24 19:59:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/14651
14655,#14655_[FR]_tronxy_x5sa,33,closed,['T: Feature Request'],2019-07-17 10:56:05+00:00,2020-06-12 02:52:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/14655
14657,#14657_[FR]_Insert__flashing__animations_when_warming_,1,open,['T: Feature Request'],2019-07-17 14:35:58+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/14657
14658,"#14658_[BUG]_LCD,_chamber_icon_overlap_+_Missing_icon",7,closed,['Bug: Potential ?'],2019-07-17 15:11:42+00:00,2019-09-08 22:39:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/14658
14662,#14662_[FR]_multiple_neopixel_pins,5,closed,['T: Feature Request'],2019-07-17 18:21:34+00:00,2019-07-21 08:23:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/14662
14672,#14672_[BUG]_BigTreeTech_SKR_Pro_-_Broken_compilation_with_new_ststm32@5_5_0,19,closed,['Bug: Potential ?'],2019-07-18 19:50:54+00:00,2019-09-17 11:54:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/14672
14675,#14675_[BUG]_SKR_Mac_OS_files_on_SD_don’t_work_properly,4,closed,['Bug: Potential ?'],2019-07-18 21:32:07+00:00,2019-07-23 14:46:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/14675
14680,#14680_[BUG]_[bugfix-2_0_x]_Filament_Width_Sensor_on_SKR1_3_shows_wrong_values_(_5V_3_3V),13,closed,"['Needs: Work', 'T: HAL & APIs', 'C: Peripherals']",2019-07-19 13:12:35+00:00,2019-11-03 15:03:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/14680
14685,#14685_[QUESTION]_SPI_clocks___HAL_differences,21,closed,['T: Question'],2019-07-20 08:49:05+00:00,2019-07-23 11:06:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/14685
14686,#14686_[BUG]_confirmation_request,7,closed,['Bug: Potential ?'],2019-07-20 09:35:27+00:00,2019-07-23 10:53:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/14686
14691,#14691_[BUG]_BLTouch_Clone_Keeps_deploying_and_retract,4,closed,['Bug: Potential ?'],2019-07-20 18:22:51+00:00,2019-07-21 10:56:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/14691
14694,#14694_Need_to_ask_a_question__Look_here_first,0,closed,['C: Documentation'],2019-07-21 13:46:31+00:00,2019-07-21 13:48:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/14694
14697,#14697_[BUG]_fysetc_STM32F1_py_script_don_t_like_the_paths_with_spaces,6,closed,['Bug: Potential ?'],2019-07-21 16:21:37+00:00,2019-08-08 17:52:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/14697
14706,#14706_[Question]_pindebug,5,closed,['T: Question'],2019-07-22 20:18:38+00:00,2019-07-25 20:56:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/14706
14708,#14708_[Question]_pullup_on_sd_detect,4,closed,['T: Question'],2019-07-22 21:19:29+00:00,2019-07-23 11:05:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/14708
14719,#14719_[FR]_Enable_dual-Z_support_for_bigtreetech_SKR_v1_3,3,closed,['T: Feature Request'],2019-07-24 17:49:04+00:00,2019-07-24 18:17:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/14719
14734,#14734_[FR]_Support_for_G10_L2(0)_P1-6_X0_Y0_Z0_work_coordinates_(G54-G59),3,closed,['T: Feature Request'],2019-07-26 13:21:55+00:00,2020-01-08 07:12:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/14734
14745,#14745_[BUG]_[bugfix-2_0_x]_G02_mathematical_bug_in_calculations,18,closed,"['Bug: Confirmed !', 'C: Motion', 'C: G-code Parser']",2019-07-27 15:28:49+00:00,2019-10-11 15:33:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/14745
14765,#14765_[QUESTION]_adding_some_code_on_marlin,5,closed,['T: Question'],2019-07-29 08:17:15+00:00,2019-09-03 16:42:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/14765
14769,#14769_[BUG]_X-axis_prints_concave_,12,closed,['T: Question'],2019-07-29 11:27:58+00:00,2019-08-05 01:37:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/14769
14780,#14780_[BUG]_BAUD_RATE_GCODE_ERROR_COMPILING,23,closed,"['Needs: Work', 'help wanted']",2019-07-30 20:03:44+00:00,2019-12-16 16:31:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/14780
14784,#14784_[FR]_[bugfix-2_0_x]_revert_rotary_encoder_to_validate,9,closed,['T: Feature Request'],2019-07-30 22:08:37+00:00,2019-08-04 08:36:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/14784
14799,#14799_[FR]_Using_empty_driver_slot_for_turntable,3,closed,"['T: Feature Request', 'C: Motion']",2019-08-01 07:05:23+00:00,2021-11-28 07:57:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/14799
14818,#14818_[FIXED]_SKR_Mini_E3_&_E3_DIP_-_Temp_Error_if_USB_connected_on_boot,8,closed,['T: HAL & APIs'],2019-08-02 22:55:09+00:00,2019-08-28 06:36:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/14818
14821,#14821_[BUG]_Max_steps_via_the_LCD_Menu_is_too_low_,23,closed,"['C: LCD & Controllers', 'T: Suggestion']",2019-08-03 08:40:31+00:00,2019-08-05 00:34:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/14821
14826,#14826_[BUG]_Can_t_Compile_Fysetc_Cheetah,25,closed,"['Bug: Confirmed !', 'C: Build / Toolchain']",2019-08-03 19:35:45+00:00,2019-11-09 09:00:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/14826
14830,#14830_[BUG]_[Bugfix_2_0_x]_Invalid_characters_displayed,11,closed,['Bug: Confirmed !'],2019-08-03 21:33:22+00:00,2019-12-02 21:51:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/14830
14835,#14835_[Question]_Serial_Port_RAMPS_1_4_AUX-4,2,closed,['T: Question'],2019-08-04 09:19:37+00:00,2019-08-08 20:19:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/14835
14837,#14837_[BUG]_Marlin_2_0_MKS_Sbase_Missing_Pin_Macro_,15,closed,['T: Question'],2019-08-04 11:45:31+00:00,2019-08-05 00:01:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/14837
14840,#14840_[QUESTION]_AGCM4_linker_issue,5,closed,"['T: Question', 'A: SAMD51']",2019-08-04 20:07:46+00:00,2019-08-05 20:16:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/14840
14847,#14847_[FR]_use_platformio_`extra_configs`_attribute,7,closed,"['T: Feature Request', 'C: Build / Toolchain']",2019-08-05 09:01:59+00:00,2021-07-03 13:13:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/14847
14854,#14854_[QUESTION]_UBUNTU,7,closed,['T: Question'],2019-08-05 23:19:19+00:00,2019-08-07 03:33:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/14854
14863,#14863_[BUG]_M112_does_not_shut_down_motors,36,closed,['Bug: Confirmed !'],2019-08-06 12:55:34+00:00,2020-06-21 17:06:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/14863
14865,#14865_[FR]_SKR_1_3_+_TMC2130_+_delta_SENSORLESS_PROBING_and_SENSORLESS_HOMING,19,closed,['K: Deltabot'],2019-08-06 13:13:51+00:00,2022-01-20 16:58:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/14865
14878,#14878_[FR]_Adaptive_current_on_TMC2209,5,closed,"['T: Feature Request', 'F: Trinamic']",2019-08-08 08:23:50+00:00,2024-03-09 19:17:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/14878
14889,#14889_[BUG]_Custom_bootscreens_not_shown_with_MKS_MINI_12864_LCD,4,closed,"['Bug: Confirmed !', 'Needs: More Data', 'C: LCD & Controllers']",2019-08-09 02:10:00+00:00,2019-08-14 05:14:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/14889
14899,#14899_[FR]_M108_breaks_out_of_an_M109_or_M190_wait-for-temperature_loop,11,closed,['T: Feature Request'],2019-08-09 11:49:10+00:00,2019-08-12 06:57:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/14899
14902,#14902_[Question]_LiquidCrystal_&_Adafruit_Neopixel_libraries,10,closed,['T: Question'],2019-08-09 17:10:45+00:00,2019-08-27 09:35:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/14902
14904,#14904_[Question]_duplicate_macro_LCD_vs_SAMD51,4,closed,['T: Question'],2019-08-09 18:15:45+00:00,2019-08-29 07:36:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/14904
